id,score,sym,name,ensemblgene,species,pr_value_norm,is_tf
911,100.09079,CD1C,CD1c molecule,ENSG00000158481,human,CD1C,False
7056,18.838406,THBD,thrombomodulin,ENSG00000178726,human,CD141,False
21824,14.953843,Thbd,thrombomodulin,ENSMUSG00000074743,mouse,CD141,False
6367,17.88553,CCL22,C-C motif chemokine ligand 22,ENSG00000102962,human,MDC,False
4185,17.293596,ADAM11,ADAM metallopeptidase domain 11,ENSG00000073670,human,MDC,False
20299,15.753347,Ccl22,chemokine (C-C motif) ligand 22,ENSMUSG00000031779,mouse,MDC,False
11488,14.504307,Adam11,a disintegrin and metallopeptidase domain 11,ENSMUSG00000020926,mouse,MDC,False
1901,18.77529,S1PR1,sphingosine-1-phosphate receptor 1,ENSG00000170989,human,S1P1,False
13609,14.715096,S1pr1,sphingosine-1-phosphate receptor 1,ENSMUSG00000045092,mouse,S1P1,False
3815,18.265736,KIT,"KIT proto-oncogene, receptor tyrosine kinase",ENSG00000157404,human,CD117,False
16590,14.704774,Kit,KIT proto-oncogene receptor tyrosine kinase,ENSMUSG00000005672,mouse,CD117,False
3595,88.11516,IL12RB2,interleukin 12 receptor subunit beta 2,ENSG00000081985,human,IL12RB2,False
16162,74.08245,Il12rb2,"interleukin 12 receptor, beta 2",ENSMUSG00000018341,mouse,IL12RB2,False
23411,84.16795,SIRT1,sirtuin 1,ENSG00000096717,human,SIRT1,False
93759,73.99763,Sirt1,sirtuin 1,ENSMUSG00000020063,mouse,SIRT1,False
107832851,16.892088,LOC107832851,SIRT1 promoter region,,human,SIRT1,False
106633813,16.849627,SIRT1-AS,SIRT1 antisense RNA,,human,SIRT1,False
112543493,14.081065,SIRLNT,SIRT1 regulating lncRNA tumor promoter,ENSG00000253802,human,SIRT1,False
107832853,13.9745455,LOC107832853,Sirt1 promoter region,,mouse,SIRT1,False
11481,10.193835,Acvr2b,activin receptor IIB,ENSMUSG00000061393,mouse,ACTIVIN,False
11480,10.19318,Acvr2a,activin receptor IIA,ENSMUSG00000052155,mouse,ACTIVIN,False
92,10.059165,ACVR2A,activin A receptor type 2A,ENSG00000121989,human,ACTIVIN,False
93,9.903424,ACVR2B,activin A receptor type 2B,ENSG00000114739,human,ACTIVIN,False
90,9.867379,ACVR1,activin A receptor type 1,ENSG00000115170,human,ACTIVIN,False
91,9.850033,ACVR1B,activin A receptor type 1B,ENSG00000135503,human,ACTIVIN,False
130399,9.811797,ACVR1C,activin A receptor type 1C,ENSG00000123612,human,ACTIVIN,False
25805,8.968667,BAMBI,BMP and activin membrane bound inhibitor,ENSG00000095739,human,ACTIVIN,False
94,8.929591,ACVRL1,activin A receptor like type 1,ENSG00000139567,human,ACTIVIN,False
269275,8.289304,Acvr1c,"activin A receptor, type IC",ENSMUSG00000026834,mouse,ACTIVIN,False
83394,85.17367,PITPNM3,PITPNM family member 3,ENSG00000091622,human,PITPNM3,False
327958,73.86996,Pitpnm3,PITPNM family member 3,ENSMUSG00000040543,mouse,PITPNM3,False
6362,102.857994,CCL18,C-C motif chemokine ligand 18,,human,CCL18,False
3399,86.76672,ID3,"inhibitor of DNA binding 3, HLH protein",,human,ID3,False
15903,73.278366,Id3,inhibitor of DNA binding 3,ENSMUSG00000007872,mouse,ID3,False
18350,15.714262,Olfr50,olfactory receptor 50,ENSMUSG00000111021,mouse,ID3,False
3398,88.05774,ID2,inhibitor of DNA binding 2,ENSG00000115738,human,ID2,False
15902,70.056725,Id2,inhibitor of DNA binding 2,ENSMUSG00000020644,mouse,ID2,False
100506299,17.613792,ID2-AS1,ID2 antisense RNA 1,ENSG00000235092,human,ID2,False
2146,83.526764,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit,ENSG00000106462,human,EZH2,False
14056,72.62194,Ezh2,enhancer of zeste 2 polycomb repressive complex 2 subunit,ENSMUSG00000029687,mouse,EZH2,False
100859930,9.01815,HEIH,hepatocellular carcinoma up-regulated EZH2-associated long non-coding RNA,ENSG00000278970,human,EZH2,False
23512,83.94918,SUZ12,SUZ12 polycomb repressive complex 2 subunit,ENSG00000178691,human,SUZ12,False
52615,68.00934,Suz12,SUZ12 polycomb repressive complex 2 subunit,ENSMUSG00000017548,mouse,SUZ12,False
108783653,12.804416,LOC108783653,SUZ12 PRS4 recombination region,,human,SUZ12,False
440423,4.621547,SUZ12P1,SUZ12 pseudogene 1,,human,SUZ12,False
ENSG00000264538,4.570527,SUZ12P1,SUZ12 pseudogene 1,ENSG00000264538,human,SUZ12,False
100421539,4.432809,SUZ12P2,SUZ12 pseudogene 2,,human,SUZ12,False
8726,87.15483,EED,embryonic ectoderm development,ENSG00000074266,human,EED,False
13626,71.79774,Eed,embryonic ectoderm development,ENSMUSG00000030619,mouse,EED,False
108663999,11.886528,LOC108663999,Eed upstream regulatory region,,mouse,EED,False
4853,84.50886,NOTCH2,notch receptor 2,ENSG00000134250,human,NOTCH2,False
18129,71.16374,Notch2,notch 2,ENSMUSG00000027878,mouse,NOTCH2,False
100127206,10.772598,MINAR2,membrane integral NOTCH2 associated receptor 2,ENSG00000186367,human,NOTCH2,False
23251,10.617634,MINAR1,membrane integral NOTCH2 associated receptor 1,ENSG00000169330,human,NOTCH2,False
225583,8.905112,Minar2,membrane integral NOTCH2 associated receptor 2,ENSMUSG00000050875,mouse,NOTCH2,False
209743,8.893959,Minar1,membrane integral NOTCH2 associated receptor 1,ENSMUSG00000039313,mouse,NOTCH2,False
6368,98.068214,CCL23,C-C motif chemokine ligand 23,,human,CCL23,False
8740,18.736237,TNFSF14,TNF superfamily member 14,ENSG00000125735,human,LIGHT,False
50930,14.992207,Tnfsf14,"tumor necrosis factor (ligand) superfamily, member 14",ENSMUSG00000005824,mouse,LIGHT,False
4747,10.133513,NEFL,neurofilament light,ENSG00000277586,human,LIGHT,False
2512,8.945416,FTL,ferritin light chain,ENSG00000087086,human,LIGHT,False
103910,8.043288,MYL12B,myosin light chain 12B,ENSG00000118680,human,LIGHT,False
4636,8.043288,MYL5,myosin light chain 5,ENSG00000215375,human,LIGHT,False
4633,8.043288,MYL2,myosin light chain 2,ENSG00000111245,human,LIGHT,False
89953,8.042805,KLC4,kinesin light chain 4,ENSG00000137171,human,LIGHT,False
93408,8.042805,MYL10,myosin light chain 10,ENSG00000106436,human,LIGHT,False
1212,8.042805,CLTB,clathrin light chain B,ENSG00000175416,human,LIGHT,False
3659,88.175415,IRF1,interferon regulatory factor 1,ENSG00000125347,human,IRF1,True
16362,73.91975,Irf1,interferon regulatory factor 1,ENSMUSG00000018899,mouse,IRF1,False
11261,18.289993,CHP1,calcineurin like EF-hand protein 1,ENSG00000187446,human,P24,False
140767,17.569183,NRSN1,neurensin 1,ENSG00000152954,human,P24,False
11076,17.33082,TPPP,tubulin polymerization promoting protein,ENSG00000171368,human,P24,False
10959,17.325796,TMED2,transmembrane p24 trafficking protein 2,ENSG00000086598,human,P24,False
66257,15.772468,Nicn1,nicolin 1,ENSMUSG00000032606,mouse,P24,False
53598,15.756329,Dctn3,dynactin 3,ENSMUSG00000028447,mouse,P24,False
56398,14.535526,Chp1,calcineurin-like EF hand protein 1,ENSMUSG00000014077,mouse,P24,False
54732,10.110819,TMED9,transmembrane p24 trafficking protein 9,ENSG00000184840,human,P24,False
10972,10.001845,TMED10,transmembrane p24 trafficking protein 10,ENSG00000170348,human,P24,False
11018,10.001845,TMED1,transmembrane p24 trafficking protein 1,ENSG00000099203,human,P24,False
1747,18.77526,DLX3,distal-less homeobox 3,ENSG00000064195,human,TDO,True
6999,18.278809,TDO2,"tryptophan 2,3-dioxygenase",,human,TDO,False
56720,15.328444,Tdo2,"tryptophan 2,3-dioxygenase",ENSMUSG00000028011,mouse,TDO,False
7057,18.770748,THBS1,thrombospondin 1,ENSG00000137801,human,TSP,False
22083,15.269007,Ctr9,"CTR9 homolog, Paf1/RNA polymerase II complex component",ENSMUSG00000005609,mouse,TSP,False
6900,18.811863,CNTN2,contactin 2,ENSG00000184144,human,TAX,False
21367,15.741897,Cntn2,contactin 2,ENSMUSG00000053024,mouse,TAX,False
192656,10.269268,Ripk2,receptor (TNFRSF)-interacting serine-threonine kinase 2,ENSMUSG00000041135,mouse,TNFRSF,False
19766,10.003357,Ripk1,receptor (TNFRSF)-interacting serine-threonine kinase 1,ENSMUSG00000021408,mouse,TNFRSF,False
1052,86.97313,CEBPD,CCAAT enhancer binding protein delta,ENSG00000221869,human,CEBPD,True
12609,73.98587,Cebpd,"CCAAT/enhancer binding protein (C/EBP), delta",ENSMUSG00000071637,mouse,CEBPD,False
23765,17.547077,IL17RA,interleukin 17 receptor A,ENSG00000177663,human,IL17R,False
16172,14.716903,Il17ra,interleukin 17 receptor A,ENSMUSG00000002897,mouse,IL17R,False
5595,17.88927,MAPK3,mitogen-activated protein kinase 3,ENSG00000102882,human,ERK1,False
26417,14.688554,Mapk3,mitogen-activated protein kinase 3,ENSMUSG00000063065,mouse,ERK1,False
58508,9.744939,KMT2C,lysine methyltransferase 2C,ENSG00000055609,human,2C,False
2574,9.693236,GAGE2C,G antigen 2C,,human,2C,False
2984,9.676975,GUCY2C,guanylate cyclase 2C,ENSG00000070019,human,2C,False
152,9.657909,ADRA2C,adrenoceptor alpha 2C,ENSG00000184160,human,2C,False
195827,9.6564865,PRXL2C,peroxiredoxin like 2C,ENSG00000158122,human,2C,False
234671,9.20713,Ces2c,carboxylesterase 2C,ENSMUSG00000061825,mouse,2C,False
728597,8.720233,DCDC2C,doublecortin domain containing 2C,ENSG00000214866,human,2C,False
163259,8.688056,DENND2C,DENN domain containing 2C,ENSG00000175984,human,2C,False
81618,8.672508,ITM2C,integral membrane protein 2C,ENSG00000135916,human,2C,False
11004,8.669379,KIF2C,kinesin family member 2C,ENSG00000142945,human,2C,False
100852392,2.0432336,Gm21056,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10 pseudogene 2",,mouse,TRITHORAX,False
100852391,1.9880598,Gm13319,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10 pseudogene 1",,mouse,TRITHORAX,False
8718,89.75694,TNFRSF25,TNF receptor superfamily member 25,ENSG00000215788,human,TNFRSF25,False
85030,76.04145,Tnfrsf25,"tumor necrosis factor receptor superfamily, member 25",ENSMUSG00000024793,mouse,TNFRSF25,False
10148,85.25851,EBI3,Epstein-Barr virus induced 3,ENSG00000105246,human,EBI3,False
50498,73.95078,Ebi3,Epstein-Barr virus induced gene 3,ENSMUSG00000003206,mouse,EBI3,False
8288,10.775237,EPX,eosinophil peroxidase,ENSG00000121053,human,PEROXIDASE,False
7173,10.775237,TPO,thyroid peroxidase,,human,PEROXIDASE,False
2877,9.57699,GPX2,glutathione peroxidase 2,ENSG00000176153,human,PEROXIDASE,False
257202,9.520811,GPX6,glutathione peroxidase 6,,human,PEROXIDASE,False
2880,9.520811,GPX5,glutathione peroxidase 5,,human,PEROXIDASE,False
2878,9.517039,GPX3,glutathione peroxidase 3,ENSG00000211445,human,PEROXIDASE,False
2882,9.501723,GPX7,glutathione peroxidase 7,ENSG00000116157,human,PEROXIDASE,False
2879,9.501723,GPX4,glutathione peroxidase 4,ENSG00000167468,human,PEROXIDASE,False
2876,9.499592,GPX1,glutathione peroxidase 1,ENSG00000233276,human,PEROXIDASE,False
22018,9.031511,Tpo,thyroid peroxidase,ENSMUSG00000020673,mouse,PEROXIDASE,False
50615,86.005104,IL21R,interleukin 21 receptor,ENSG00000103522,human,IL21R,False
60504,76.308945,Il21r,interleukin 21 receptor,ENSMUSG00000030745,mouse,IL21R,False
283888,17.64982,IL21R-AS1,IL21R antisense RNA 1,ENSG00000259954,human,IL21R,False
384,14.606602,ARG2,arginase 2,ENSG00000081181,human,ARGINASE,False
383,14.352792,ARG1,arginase 1,ENSG00000118520,human,ARGINASE,False
11846,12.220136,Arg1,"arginase, liver",ENSMUSG00000019987,mouse,ARGINASE,False
11847,10.644128,Arg2,arginase type II,ENSMUSG00000021125,mouse,ARGINASE,False
100129854,4.0938954,LOC100129854,arginase 2 pseudogene,,human,ARGINASE,False
57379,17.568739,AICDA,activation induced cytidine deaminase,ENSG00000111732,human,AID,False
11628,16.404316,Aicda,activation-induced cytidine deaminase,ENSMUSG00000040627,mouse,AID,False
9520,17.898127,NPEPPS,aminopeptidase puromycin sensitive,ENSG00000141279,human,PSA,False
5627,17.538052,PROS1,protein S,ENSG00000184500,human,PSA,False
29968,17.341034,PSAT1,phosphoserine aminotransferase 1,ENSG00000135069,human,PSA,False
354,17.31025,KLK3,kallikrein related peptidase 3,ENSG00000142515,human,PSA,False
5324,17.102715,PLAG1,PLAG1 zinc finger,ENSG00000181690,human,PSA,True
16621,15.362539,Klkb1,"kallikrein B, plasma 1",ENSMUSG00000109764,mouse,PSA,False
19155,15.304482,Npepps,aminopeptidase puromycin sensitive,ENSMUSG00000001441,mouse,PSA,False
107272,14.344213,Psat1,phosphoserine aminotransferase 1,ENSMUSG00000024640,mouse,PSA,False
106699569,9.823005,Cd8_cii,Cd8 alpha DNase I hypersensitive cluster CII,,mouse,CII,False
2796,11.589135,GNRH1,gonadotropin releasing hormone 1,ENSG00000147437,human,GONADOTROPIN,False
2797,11.589135,GNRH2,gonadotropin releasing hormone 2,ENSG00000125787,human,GONADOTROPIN,False
2798,11.455235,GNRHR,gonadotropin releasing hormone receptor,ENSG00000109163,human,GONADOTROPIN,False
94027,10.5444,CGB7,chorionic gonadotropin subunit beta 7,ENSG00000196337,human,GONADOTROPIN,False
1082,10.5444,CGB3,chorionic gonadotropin subunit beta 3,ENSG00000104827,human,GONADOTROPIN,False
114336,10.516542,CGB2,chorionic gonadotropin subunit beta 2,ENSG00000104818,human,GONADOTROPIN,False
93659,10.516542,CGB5,chorionic gonadotropin subunit beta 5,ENSG00000189052,human,GONADOTROPIN,False
114335,10.506575,CGB1,chorionic gonadotropin subunit beta 1,ENSG00000267631,human,GONADOTROPIN,False
94115,10.422269,CGB8,chorionic gonadotropin subunit beta 8,ENSG00000213030,human,GONADOTROPIN,False
14715,9.765787,Gnrhr,gonadotropin releasing hormone receptor,ENSMUSG00000029255,mouse,GONADOTROPIN,False
1081,18.806837,CGA,"glycoprotein hormones, alpha polypeptide",ENSG00000135346,human,HCG,False
3342,17.583454,HTC2,"hypertrichosis 2 (generalized, congenital)",,human,HCG,False
93659,17.583454,CGB5,chorionic gonadotropin subunit beta 5,ENSG00000189052,human,HCG,False
24109,15.734326,Ubl3,ubiquitin-like 3,ENSMUSG00000001687,mouse,HCG,False
12640,15.304482,Cga,"glycoprotein hormones, alpha subunit",ENSMUSG00000028298,mouse,HCG,False
390243,17.31599,IZUMO1R,"IZUMO1 receptor, JUNO",ENSG00000183560,human,FOLR4,False
64931,14.036966,Izumo1r,"IZUMO1 receptor, JUNO",ENSMUSG00000031933,mouse,FOLR4,False
3696,85.60946,ITGB8,integrin subunit beta 8,ENSG00000105855,human,ITGB8,False
320910,70.52191,Itgb8,integrin beta 8,ENSMUSG00000025321,mouse,ITGB8,False
8993,92.85436,PGLYRP1,peptidoglycan recognition protein 1,ENSG00000008438,human,PGLYRP1,False
21946,77.12125,Pglyrp1,peptidoglycan recognition protein 1,ENSMUSG00000030413,mouse,PGLYRP1,False
9173,92.331345,IL1RL1,interleukin 1 receptor like 1,ENSG00000115602,human,IL1RL1,False
17082,77.43919,Il1rl1,interleukin 1 receptor-like 1,ENSMUSG00000026069,mouse,IL1RL1,False
3682,87.65206,ITGAE,integrin subunit alpha E,ENSG00000083457,human,ITGAE,False
16407,75.65732,Itgae,"integrin alpha E, epithelial-associated",ENSMUSG00000005947,mouse,ITGAE,False
1594,17.106958,CYP27B1,cytochrome P450 family 27 subfamily B member 1,ENSG00000111012,human,CYP1,False
1543,16.727348,CYP1A1,cytochrome P450 family 1 subfamily A member 1,ENSG00000140465,human,CYP1,False
13115,14.029388,Cyp27b1,"cytochrome P450, family 27, subfamily b, polypeptide 1",ENSMUSG00000006724,mouse,CYP1,False
9360,17.55315,PPIG,peptidylprolyl isomerase G,ENSG00000138398,human,CYP,False
228005,14.733514,Ppig,peptidyl-prolyl isomerase G (cyclophilin G),ENSMUSG00000042133,mouse,CYP,False
23476,90.16492,BRD4,bromodomain containing 4,ENSG00000141867,human,BRD4,False
57261,72.44853,Brd4,bromodomain containing 4,ENSMUSG00000024002,mouse,BRD4,False
29998,9.704304,BICRA,BRD4 interacting chromatin remodeling complex associated protein,ENSG00000063169,human,BRD4,False
23506,8.951338,BICRAL,BRD4 interacting chromatin remodeling complex associated protein like,ENSG00000112624,human,BRD4,False
243842,8.139093,Bicra,BRD4 interacting chromatin remodeling complex associated protein,ENSMUSG00000070808,mouse,BRD4,False
210982,7.841956,Bicral,BRD4 interacting chromatin remodeling complex associated protein like,ENSMUSG00000036568,mouse,BRD4,False
10614,11.535556,HEXIM1,HEXIM P-TEFb complex subunit 1,ENSG00000186834,human,TEFB,False
124790,11.460695,HEXIM2,HEXIM P-TEFb complex subunit 2,ENSG00000168517,human,TEFB,False
10538,87.29893,BATF,basic leucine zipper ATF-like transcription factor,ENSG00000156127,human,BATF,True
53314,72.48681,Batf,"basic leucine zipper transcription factor, ATF-like",ENSMUSG00000034266,mouse,BATF,False
79679,17.826359,VTCN1,V-set domain containing T cell activation inhibitor 1,ENSG00000134258,human,B7H4,False
242122,15.3262205,Vtcn1,V-set domain containing T cell activation inhibitor 1,ENSMUSG00000051076,mouse,B7H4,False
79679,84.855675,VTCN1,V-set domain containing T cell activation inhibitor 1,ENSG00000134258,human,VTCN1,False
242122,74.513596,Vtcn1,V-set domain containing T cell activation inhibitor 1,ENSMUSG00000051076,mouse,VTCN1,False
6462,11.628186,SHBG,sex hormone binding globulin,ENSG00000129214,human,GLOBULIN,False
20415,9.812401,Shbg,sex hormone binding globulin,ENSMUSG00000005202,mouse,GLOBULIN,False
209378,8.805057,Itih5,inter-alpha (globulin) inhibitor H5,ENSMUSG00000025780,mouse,GLOBULIN,False
634882,2.8469105,Itih5l-ps,"inter-alpha (globulin) inhibitor H5-like, pseudogene",ENSMUSG00000087149,mouse,GLOBULIN,False
201780,18.809809,SLC10A4,solute carrier family 10 member 4,ENSG00000145248,human,P4,False
5394,18.249195,EXOSC10,exosome component 10,ENSG00000171824,human,P4,False
259035,15.74306,Olfr714,olfactory receptor 714,ENSMUSG00000049674,mouse,P4,False
50912,15.714262,Exosc10,exosome component 10,ENSMUSG00000017264,mouse,P4,False
116113,13.82779,FOXP4,forkhead box P4,ENSG00000137166,human,P4,True
74123,11.740133,Foxp4,forkhead box P4,,mouse,P4,False
729495,3.3506455,ABHD17AP4,abhydrolase domain containing 17A pseudogene P4,,human,P4,False
ENSG00000229107,3.3270223,ABHD17AP4,abhydrolase domain containing 17A pseudogene P4,ENSG00000229107,human,P4,False
5781,17.504776,PTPN11,"protein tyrosine phosphatase, non-receptor type 11",ENSG00000179295,human,SHP2,False
19247,14.681425,Ptpn11,"protein tyrosine phosphatase, non-receptor type 11",ENSMUSG00000043733,mouse,SHP2,False
6647,16.5715,SOD1,superoxide dismutase 1,ENSG00000142168,human,SOD,False
100188993,14.620808,TRV-TAC1-1,transfer RNA-Val (TAC) 1-1,,human,TAC,False
100189283,14.604744,TRV-TAC2-1,transfer RNA-Val (TAC) 2-1,,human,TAC,False
100189408,13.453168,TRV-TAC4-1,transfer RNA-Val (TAC) 4-1,,human,TAC,False
100189342,13.110961,TRV-TAC3-1,transfer RNA-Val (TAC) 3-1,,human,TAC,False
100189191,13.110961,TRV-TAC1-2,transfer RNA-Val (TAC) 1-2,,human,TAC,False
102467626,11.275841,n-TVtac1,nuclear encoded tRNA valine 1 (anticodon TAC),,mouse,TAC,False
100189513,11.188155,NMTRV-TAC1-1,nuclear-encoded mitochondrial tRNA-Val (TAC) 1-1,,human,TAC,False
102467409,10.61516,n-TVtac2,nuclear encoded tRNA valine 2 (anticodon TAC),,mouse,TAC,False
102467627,10.13174,n-TVtac3,nuclear encoded tRNA valine 3 (anticodon TAC),,mouse,TAC,False
9547,83.17281,CXCL14,C-X-C motif chemokine ligand 14,ENSG00000145824,human,CXCL14,False
57266,69.75784,Cxcl14,chemokine (C-X-C motif) ligand 14,ENSMUSG00000021508,mouse,CXCL14,False
5621,17.58047,PRNP,prion protein,ENSG00000171867,human,PRPC,False
19122,15.3210945,Prnp,prion protein,ENSMUSG00000079037,mouse,PRPC,False
5175,88.478745,PECAM1,platelet and endothelial cell adhesion molecule 1,ENSG00000261371,human,PECAM1,False
18613,73.25594,Pecam1,platelet/endothelial cell adhesion molecule 1,ENSMUSG00000020717,mouse,PECAM1,False
107421,93.30617,Idc,iris dysplasia with cataract,,mouse,IDC,False
4000,17.815817,LMNA,lamin A/C,ENSG00000160789,human,IDC,False
112268211,2.608865,LOC112268211,O-acyltransferase like protein-like,,human,LIKE,False
100510710,2.5687344,LOC100510710,glucosylceramidase-like,,human,LIKE,False
105376678,2.5687344,LOC105376678,ovostatin-like,,human,LIKE,False
107984115,2.5687344,LOC107984115,laforin-like,,human,LIKE,False
133690,2.5687344,CAPSL,calcyphosine like,ENSG00000152611,human,LIKE,False
83607,2.5687344,AMMECR1L,AMMECR1 like,ENSG00000144233,human,LIKE,False
79685,2.5687344,SAP30L,SAP30 like,ENSG00000164576,human,LIKE,False
136306,2.5687344,SVOPL,SVOP like,ENSG00000157703,human,LIKE,False
343990,2.5687344,KIAA1211L,KIAA1211 like,ENSG00000196872,human,LIKE,False
197021,2.563596,LCTL,lactase like,ENSG00000188501,human,LIKE,False
54106,89.9377,TLR9,toll like receptor 9,ENSG00000239732,human,TLR9,False
81897,77.92085,Tlr9,toll-like receptor 9,ENSMUSG00000045322,mouse,TLR9,False
3672,18.269316,ITGA1,integrin subunit alpha 1,ENSG00000213949,human,CD49A,False
