id,src,sym,lbl,spid,extid,prefid
TFE59B146CEE914079,lambert,double homeobox A,DUXA,1,ENSG00000258873,TFA2609F0FDE0C30DF
TF91A90A5430F582B0,lambert,DZIP1,DZIP1,1,ENSG00000134874,TF91A90A5430F582B0
TFBDBCC9B80680D18D,lambert,DAZ interacting zinc finger protein 1,DZIP1,1,ENSG00000134874,TF91A90A5430F582B0
TF066521C87FCA14B0,lambert,DZIP,DZIP1,1,ENSG00000134874,TF91A90A5430F582B0
TF6EAC8EB65F1DA89D,lambert,DZIPt1,DZIP1,1,ENSG00000134874,TF91A90A5430F582B0
TF15967D58B7EF3807,lambert,E2F1,E2F1,1,ENSG00000101412,TF15967D58B7EF3807
TFAE4179143674A736,lambert,E2F transcription factor 1,E2F1,1,ENSG00000101412,TF15967D58B7EF3807
TFE19C87B322980994,lambert,E2F-1,E2F1,1,ENSG00000101412,TF15967D58B7EF3807
TF06A614CF7482BF62,lambert,RBAP1,E2F1,1,ENSG00000101412,TF15967D58B7EF3807
TFD0225F5E8E81ADFF,lambert,RBBP3,E2F1,1,ENSG00000101412,TF15967D58B7EF3807
TF8BC207F2DC253161,lambert,RBP3,E2F1,1,ENSG00000101412,TF15967D58B7EF3807
TFA5A3C6369991961B,lambert,E2F2,E2F2,1,ENSG00000007968,TFA5A3C6369991961B
TF31AAEE39EEC9DE56,lambert,E2F transcription factor 2,E2F2,1,ENSG00000007968,TFA5A3C6369991961B
TF8B1C962722D4446D,lambert,E2F-2,E2F2,1,ENSG00000007968,TFA5A3C6369991961B
TFB53399A11E2C38BA,lambert,E2F3,E2F3,1,ENSG00000112242,TFB53399A11E2C38BA
TF2FA5523C6B526365,lambert,E2F transcription factor 3,E2F3,1,ENSG00000112242,TFB53399A11E2C38BA
TF4815B7CD33CAC91F,lambert,E2F-3,E2F3,1,ENSG00000112242,TFB53399A11E2C38BA
TF88D2FFCBAAEE7B0F,lambert,E2F4,E2F4,1,ENSG00000205250,TF88D2FFCBAAEE7B0F
TF7C2338AE21C34331,lambert,E2F transcription factor 4,E2F4,1,ENSG00000205250,TF88D2FFCBAAEE7B0F
TF891943D10E2C0C63,lambert,E2F-4,E2F4,1,ENSG00000205250,TF88D2FFCBAAEE7B0F
TF5914055AF49BC3C0,lambert,E2F5,E2F5,1,ENSG00000133740,TF5914055AF49BC3C0
TF57FE5583BAB47AAA,lambert,E2F transcription factor 5,E2F5,1,ENSG00000133740,TF5914055AF49BC3C0
TFA60F0BCA354B14AE,lambert,E2F-5,E2F5,1,ENSG00000133740,TF5914055AF49BC3C0
TFCFBB7F389E1E05B6,lambert,E2F6,E2F6,1,ENSG00000169016,TFCFBB7F389E1E05B6
TF764DE932A24D8B07,lambert,E2F transcription factor 6,E2F6,1,ENSG00000169016,TFCFBB7F389E1E05B6
TF166CC2A381642593,lambert,E2F-6,E2F6,1,ENSG00000169016,TFCFBB7F389E1E05B6
TFDF3632D896E8B471,lambert,E2F7,E2F7,1,ENSG00000165891,TFDF3632D896E8B471
TF4ED0DBBC8AE18388,lambert,E2F transcription factor 7,E2F7,1,ENSG00000165891,TFDF3632D896E8B471
TF65AA8DEB8C2E4FF1,lambert,E2F8,E2F8,1,ENSG00000129173,TF65AA8DEB8C2E4FF1
TF46ED5A437BB785EC,lambert,E2F transcription factor 8,E2F8,1,ENSG00000129173,TF65AA8DEB8C2E4FF1
TF5D6C8EA5AE55ED60,lambert,E2F-8,E2F8,1,ENSG00000129173,TF65AA8DEB8C2E4FF1
TF3D6F46A8E6803C30,lambert,E4F1,E4F1,1,ENSG00000167967,TF3D6F46A8E6803C30
TF4CFD23CC34A1B2C9,lambert,E4F transcription factor 1,E4F1,1,ENSG00000167967,TF3D6F46A8E6803C30
TFE62A6BE31316F060,lambert,E4F,E4F1,1,ENSG00000167967,TF3D6F46A8E6803C30
TFB34B5824C5BAD869,lambert,EBF1,EBF1,1,ENSG00000164330,TFB34B5824C5BAD869
TF18040C21B33ECF99,lambert,EBF transcription factor 1,EBF1,1,ENSG00000164330,TFB34B5824C5BAD869
TF6AD4C220BC3DF75C,lambert,COE1,EBF1,1,ENSG00000164330,TFB34B5824C5BAD869
TF91BC73F8D9DDBA48,lambert,EBF,EBF1,1,ENSG00000164330,TFB34B5824C5BAD869
TF43DA4BE10CEE83E8,lambert,O/E-1,EBF1,1,ENSG00000164330,TFB34B5824C5BAD869
TF801B851EFA013379,lambert,OLF1,EBF1,1,ENSG00000164330,TFB34B5824C5BAD869
TFD9067207310532E2,lambert,EBF2,EBF2,1,ENSG00000221818,TFD9067207310532E2
TF1B18874279DB29FD,lambert,EBF transcription factor 2,EBF2,1,ENSG00000221818,TFD9067207310532E2
TF38BC5970C428B8E1,lambert,COE2,EBF2,1,ENSG00000221818,TFD9067207310532E2
TF3D6CC66F67429BB0,lambert,EBF-2,EBF2,1,ENSG00000221818,TFD9067207310532E2
TF14FC569C50CD8119,lambert,O/E-3,EBF2,1,ENSG00000221818,TFD9067207310532E2
TF2B5C6342EEAA81E2,lambert,OE-3,EBF2,1,ENSG00000221818,TFD9067207310532E2
TFD48198927F8D5F87,lambert,EBF3,EBF3,1,ENSG00000108001,TFD48198927F8D5F87
TFAB0F531C7F6F118B,lambert,EBF transcription factor 3,EBF3,1,ENSG00000108001,TFD48198927F8D5F87
TFDC36734E53565B9E,lambert,COE3,EBF3,1,ENSG00000108001,TFD48198927F8D5F87
TFCEDD8195F7F5C6F7,lambert,EBF-3,EBF3,1,ENSG00000108001,TFD48198927F8D5F87
TF2E4BE821F6550C33,lambert,HADDS,EBF3,1,ENSG00000108001,TFD48198927F8D5F87
TFAEC01C05700B575A,lambert,O/E-2,EBF3,1,ENSG00000108001,TFD48198927F8D5F87
TF142F9DCDAE6E6096,lambert,OE-2,EBF3,1,ENSG00000108001,TFD48198927F8D5F87
TF179D0E4608C021E6,lambert,EBF4,EBF4,1,ENSG00000088881,TF179D0E4608C021E6
TF740B77A9BD87881C,lambert,EBF family member 4,EBF4,1,ENSG00000088881,TF179D0E4608C021E6
TF7003453B0BBACDE3,lambert,COE4,EBF4,1,ENSG00000088881,TF179D0E4608C021E6
TF6F7521176A163591,lambert,O/E-4,EBF4,1,ENSG00000088881,TF179D0E4608C021E6
TF44AF7EEF36615467,lambert,EEA1,EEA1,1,ENSG00000102189,TF44AF7EEF36615467
TF2ABF08667E72C521,lambert,early endosome antigen 1,EEA1,1,ENSG00000102189,TF44AF7EEF36615467
TF013BCD4CF1AC5569,lambert,MST105,EEA1,1,ENSG00000102189,TF44AF7EEF36615467
TFB10DAEC364C83E2C,lambert,MSTP105,EEA1,1,ENSG00000102189,TF44AF7EEF36615467
TFBB8473513ED0F890,lambert,ZFYVE2,EEA1,1,ENSG00000102189,TF44AF7EEF36615467
TF9C933C7F3601C428,lambert,EGR1,EGR1,1,ENSG00000120738,TF9C933C7F3601C428
TF975DB27930014BEC,lambert,early growth response 1,EGR1,1,ENSG00000120738,TF9C933C7F3601C428
TFA6B2A4BB07D479E6,lambert,AT225,EGR1,1,ENSG00000120738,TF9C933C7F3601C428
TF9B8CDD4A0F418FEE,lambert,G0S30,EGR1,1,ENSG00000120738,TF9C933C7F3601C428
TFDB2BA96602454BB4,lambert,KROX-24,EGR1,1,ENSG00000120738,TF9C933C7F3601C428
TFD6425765B0AF5303,lambert,NGFI-A,EGR1,1,ENSG00000120738,TF9C933C7F3601C428
TF8AF4DB174DFFCEE8,lambert,TIS8,EGR1,1,ENSG00000120738,TF9C933C7F3601C428
TF4D55FF8BA0E77D74,lambert,ZIF-268,EGR1,1,ENSG00000120738,TF9C933C7F3601C428
TF92B81EBD934B9551,lambert,ZNF225,EGR1,1,ENSG00000120738,TF9C933C7F3601C428
TF286AD21FE2EA2F97,lambert,EGR2,EGR2,1,ENSG00000122877,TF286AD21FE2EA2F97
TF054DDF40780ECBE6,lambert,early growth response 2,EGR2,1,ENSG00000122877,TF286AD21FE2EA2F97
TF0F698831583BE098,lambert,AT591,EGR2,1,ENSG00000122877,TF286AD21FE2EA2F97
TF7CBF78052EF325EF,lambert,CHN1,EGR2,1,ENSG00000122877,TF286AD21FE2EA2F97
TF56B9C8CFCCC0883B,lambert,CMT1D,EGR2,1,ENSG00000122877,TF286AD21FE2EA2F97
TF4BE56640DB64FFEC,lambert,CMT4E,EGR2,1,ENSG00000122877,TF286AD21FE2EA2F97
TFED982A59E78A4B7B,lambert,KROX20,EGR2,1,ENSG00000122877,TF286AD21FE2EA2F97
TF5258CF37F82C4A39,lambert,EGR3,EGR3,1,ENSG00000179388,TF5258CF37F82C4A39
TFCB5988C81AEE0CCF,lambert,early growth response 3,EGR3,1,ENSG00000179388,TF5258CF37F82C4A39
TF12A1AA296668EE54,lambert,EGR-3,EGR3,1,ENSG00000179388,TF5258CF37F82C4A39
TF1426DF02D3673909,lambert,PILOT,EGR3,1,ENSG00000179388,TF5258CF37F82C4A39
TF193163E659BF0520,lambert,EGR4,EGR4,1,ENSG00000135625,TF193163E659BF0520
TF866B7C43283206EE,lambert,early growth response 4,EGR4,1,ENSG00000135625,TF193163E659BF0520
TF78B3B686DAC82AB3,lambert,AT133,EGR4,1,ENSG00000135625,TF193163E659BF0520
TF6AD173F0E42A506C,lambert,NGFI-C,EGR4,1,ENSG00000135625,TF193163E659BF0520
TFA77682C38E2A0D4F,lambert,NGFIC,EGR4,1,ENSG00000135625,TF193163E659BF0520
TF0BD768B04371479A,lambert,PAT133,EGR4,1,ENSG00000135625,TF193163E659BF0520
TFE8128A55794A09D1,lambert,EHF,EHF,1,ENSG00000135373,TFE8128A55794A09D1
TFA55C18280F4A0FB8,lambert,ETS homologous factor,EHF,1,ENSG00000135373,TFE8128A55794A09D1
TFF8F7F5754084FD0D,lambert,ESE3,EHF,1,ENSG00000135373,TFE8128A55794A09D1
TF41BE8AABE091C3EE,lambert,ESE3B,EHF,1,ENSG00000135373,TFE8128A55794A09D1
TF7F7A683C11ABA2F1,lambert,ESEJ,EHF,1,ENSG00000135373,TFE8128A55794A09D1
TFCD9F209DBE88A106,lambert,ELF1,ELF1,1,ENSG00000120690,TFCD9F209DBE88A106
TF6E335B8D921B0A13,lambert,E74 like ETS transcription factor 1,ELF1,1,ENSG00000120690,TFCD9F209DBE88A106
TFCD790E145876A12D,lambert,EFTUD1,ELF1,1,ENSG00000120690,TFCD9F209DBE88A106
TF263F455080FB4654,lambert,RIA1,ELF1,1,ENSG00000120690,TFCD9F209DBE88A106
TF7A0A8FF7F331B147,lambert,ELF2,ELF2,1,ENSG00000109381,TF7A0A8FF7F331B147
TFF66CBFBAAE15D614,lambert,E74 like ETS transcription factor 2,ELF2,1,ENSG00000109381,TF7A0A8FF7F331B147
TF5413DB77F3F7853F,lambert,EU32,ELF2,1,ENSG00000109381,TF7A0A8FF7F331B147
TFF3CB7A7A57487F40,lambert,NERF,ELF2,1,ENSG00000109381,TF7A0A8FF7F331B147
TF4D3E53E31D26E48E,lambert,NERF-1A,ELF2,1,ENSG00000109381,TF7A0A8FF7F331B147
TF91A334D912F1286F,lambert,NERF-1B,ELF2,1,ENSG00000109381,TF7A0A8FF7F331B147
TF6B3B37F395E66265,lambert,"NERF-1a,b",ELF2,1,ENSG00000109381,TF7A0A8FF7F331B147
TF57E86364CD319285,lambert,NERF-2,ELF2,1,ENSG00000109381,TF7A0A8FF7F331B147
TF3DB1FAAC9C24D53B,lambert,ELF3,ELF3,1,ENSG00000163435,TF3DB1FAAC9C24D53B
TF1C80C7919C077A8D,lambert,E74 like ETS transcription factor 3,ELF3,1,ENSG00000163435,TF3DB1FAAC9C24D53B
TF555388C1E3955A5E,lambert,EPR-1,ELF3,1,ENSG00000163435,TF3DB1FAAC9C24D53B
TF325D729389972BC8,lambert,ERT,ELF3,1,ENSG00000163435,TF3DB1FAAC9C24D53B
TF0434B281465A8D7F,lambert,ESE-1,ELF3,1,ENSG00000163435,TF3DB1FAAC9C24D53B
TF85B9DE153C55DAE3,lambert,ESX,ELF3,1,ENSG00000163435,TF3DB1FAAC9C24D53B
TF8EB8A3909E8F9371,lambert,ELF4,ELF4,1,ENSG00000102034,TF8EB8A3909E8F9371
TF43CF0FB50A8B2FD0,lambert,E74 like ETS transcription factor 4,ELF4,1,ENSG00000102034,TF8EB8A3909E8F9371
TFCC884003BBBA1E20,lambert,ELFR,ELF4,1,ENSG00000102034,TF8EB8A3909E8F9371
TF0EBA6AD1305C7CEF,lambert,MEF,ELF4,1,ENSG00000102034,TF8EB8A3909E8F9371
TFC853C8DE4CF106A0,lambert,ELF5,ELF5,1,ENSG00000135374,TFC853C8DE4CF106A0
TFA93D9983A86B9BD5,lambert,E74 like ETS transcription factor 5,ELF5,1,ENSG00000135374,TFC853C8DE4CF106A0
TFC61551BDB2F613BD,lambert,ESE2,ELF5,1,ENSG00000135374,TFC853C8DE4CF106A0
TFB50B501C49046BCE,lambert,ELK1,ELK1,1,ENSG00000126767,TFB50B501C49046BCE
TF49157C19F6B090AA,lambert,ETS transcription factor ELK1,ELK1,1,ENSG00000126767,TFB50B501C49046BCE
TF0EC52EFAF6FD7889,lambert,ELK3,ELK3,1,ENSG00000111145,TF0EC52EFAF6FD7889
TFEA66313224091BCC,lambert,ETS transcription factor ELK3,ELK3,1,ENSG00000111145,TF0EC52EFAF6FD7889
TF0D26C3D4838C3EF6,lambert,ERP,ELK3,1,ENSG00000111145,TF0EC52EFAF6FD7889
TF601F7B745344F7A9,lambert,NET,ELK3,1,ENSG00000111145,TF0EC52EFAF6FD7889
TFA5BED647200D7AF5,lambert,SAP-2,ELK3,1,ENSG00000111145,TF0EC52EFAF6FD7889
TFC208FDCA3E5A78A9,lambert,SAP2,ELK3,1,ENSG00000111145,TF0EC52EFAF6FD7889
TFE55842D5BE870353,lambert,ELK4,ELK4,1,ENSG00000158711,TFE55842D5BE870353
TF3E7A29902A246108,lambert,ETS transcription factor ELK4,ELK4,1,ENSG00000158711,TFE55842D5BE870353
TF6C5016BF255A2723,lambert,SAP1,ELK4,1,ENSG00000158711,TFE55842D5BE870353
TF11BF9199857B64AC,lambert,EMX1,EMX1,1,ENSG00000135638,TF11BF9199857B64AC
TFEEB01E4D288A5411,lambert,empty spiracles homeobox 1,EMX1,1,ENSG00000135638,TF11BF9199857B64AC
TFEA32A298889111EB,lambert,EMX2,EMX2,1,ENSG00000170370,TFEA32A298889111EB
TFD5AD3668A399C6BF,lambert,empty spiracles homeobox 2,EMX2,1,ENSG00000170370,TFEA32A298889111EB
TF0C778117571C0A5F,lambert,EN1,EN1,1,ENSG00000163064,TF0C778117571C0A5F
TF97A5C0A988BBC889,lambert,engrailed homeobox 1,EN1,1,ENSG00000163064,TF0C778117571C0A5F
TF11CCDCDF26535910,lambert,EN2,EN2,1,ENSG00000164778,TF11CCDCDF26535910
TFEA29232F595F9CCD,lambert,engrailed homeobox 2,EN2,1,ENSG00000164778,TF11CCDCDF26535910
TF81D185B0C6B09F25,lambert,EOMES,EOMES,1,ENSG00000163508,TF81D185B0C6B09F25
TF0788B0A229F369C8,lambert,eomesodermin,EOMES,1,ENSG00000163508,TF81D185B0C6B09F25
TF7401EE9DC06770A5,lambert,TBR2,EOMES,1,ENSG00000163508,TF81D185B0C6B09F25
TF5D0DA2B1AFAE1ADA,lambert,EPAS1,EPAS1,1,ENSG00000116016,TF5D0DA2B1AFAE1ADA
TF3E2E6ABDB80CC54F,lambert,endothelial PAS domain protein 1,EPAS1,1,ENSG00000116016,TF5D0DA2B1AFAE1ADA
TF9E6225358E11A1FE,lambert,ECYT4,EPAS1,1,ENSG00000116016,TF5D0DA2B1AFAE1ADA
TF82BF8970497F53B6,lambert,HIF2A,EPAS1,1,ENSG00000116016,TF5D0DA2B1AFAE1ADA
TF7D9830B37304B735,lambert,HLF,EPAS1,1,ENSG00000116016,TF5D0DA2B1AFAE1ADA
TF3E28DF2EA93CE1D6,lambert,MOP2,EPAS1,1,ENSG00000116016,TF5D0DA2B1AFAE1ADA
TF1535E92E5C34AF3F,lambert,PASD2,EPAS1,1,ENSG00000116016,TF5D0DA2B1AFAE1ADA
TF6C15B613310BCC63,lambert,bHLHe73,EPAS1,1,ENSG00000116016,TF5D0DA2B1AFAE1ADA
TFCB866D6145D08005,lambert,ERF,ERF,1,ENSG00000105722,TFCB866D6145D08005
TF430C077D30A21A74,lambert,ETS2 repressor factor,ERF,1,ENSG00000105722,TFCB866D6145D08005
TFCE87E02C9DE19A55,lambert,CHYTS,ERF,1,ENSG00000105722,TFCB866D6145D08005
TF98A753D94ADD47B4,lambert,CRS4,ERF,1,ENSG00000105722,TFCB866D6145D08005
TFC2E6F8360E981BFC,lambert,PE-2,ERF,1,ENSG00000105722,TFCB866D6145D08005
TF406F53AFC98A98E8,lambert,PE2,ERF,1,ENSG00000105722,TFCB866D6145D08005
TF2132EF7637C203CA,lambert,ERG,ERG,1,ENSG00000157554,TF2132EF7637C203CA
TF2EEE85D8F8C4EF6F,lambert,ETS transcription factor ERG,ERG,1,ENSG00000157554,TF2132EF7637C203CA
TF6A7B9F3BCEBB1C46,lambert,erg-3,ERG,1,ENSG00000157554,TF2132EF7637C203CA
TFBCC25DEA89DD9595,lambert,p55,ERG,1,ENSG00000157554,TF2132EF7637C203CA
TFDD6F80F78AA289B4,lambert,ESR1,ESR1,1,ENSG00000091831,TFDD6F80F78AA289B4
TF5893E094796A7329,lambert,estrogen receptor 1,ESR1,1,ENSG00000091831,TFDD6F80F78AA289B4
TF987792ABE8D2CC19,lambert,ESR,ESR1,1,ENSG00000091831,TFDD6F80F78AA289B4
TF5523E90AF45A5B50,lambert,ESRA,ESR1,1,ENSG00000091831,TFDD6F80F78AA289B4
TF1EA120337A0052BE,lambert,ESTRR,ESR1,1,ENSG00000091831,TFDD6F80F78AA289B4
TFAE997B73E7C71FCF,lambert,Era,ESR1,1,ENSG00000091831,TFDD6F80F78AA289B4
TF1880A19C724B49B9,lambert,NR3A1,ESR1,1,ENSG00000091831,TFDD6F80F78AA289B4
TF77F68DFBE7AC9A69,lambert,ESR2,ESR2,1,ENSG00000140009,TF77F68DFBE7AC9A69
TF89391A955CAE4936,lambert,estrogen receptor 2,ESR2,1,ENSG00000140009,TF77F68DFBE7AC9A69
TF02867B9B165F3412,lambert,ER-BETA,ESR2,1,ENSG00000140009,TF77F68DFBE7AC9A69
TF70EB0F67A7DE034D,lambert,ESR-BETA,ESR2,1,ENSG00000140009,TF77F68DFBE7AC9A69
TFF791DF6CA4B49718,lambert,ESRB,ESR2,1,ENSG00000140009,TF77F68DFBE7AC9A69
TFD833F3582CF23C28,lambert,ESTRB,ESR2,1,ENSG00000140009,TF77F68DFBE7AC9A69
TF3BEECF0E7E4110BD,lambert,Erb,ESR2,1,ENSG00000140009,TF77F68DFBE7AC9A69
TFCD127E3C69729E32,lambert,NR3A2,ESR2,1,ENSG00000140009,TF77F68DFBE7AC9A69
TF591A46691045A33B,lambert,ODG8,ESR2,1,ENSG00000140009,TF77F68DFBE7AC9A69
TF62F806DDBD97C162,lambert,ESRRA,ESRRA,1,ENSG00000173153,TF62F806DDBD97C162
TF545C49E7F63AE6B3,lambert,estrogen related receptor alpha,ESRRA,1,ENSG00000173153,TF62F806DDBD97C162
TF57FFBD15F8533F7A,lambert,ERR1,ESRRA,1,ENSG00000173153,TF62F806DDBD97C162
TFCF2A3D76C59679AC,lambert,ERRa,ESRRA,1,ENSG00000173153,TF62F806DDBD97C162
TFB7E38BE2B65774E5,lambert,ERRalpha,ESRRA,1,ENSG00000173153,TF62F806DDBD97C162
TF308334DA89E863FE,lambert,ESRL1,ESRRA,1,ENSG00000173153,TF62F806DDBD97C162
TF1753C8E6BA6061A1,lambert,NR3B1,ESRRA,1,ENSG00000173153,TF62F806DDBD97C162
TF74670614304AAAA5,lambert,ESRRB,ESRRB,1,ENSG00000119715,TF74670614304AAAA5
TF13184FAC323D2FDB,lambert,estrogen related receptor beta,ESRRB,1,ENSG00000119715,TF74670614304AAAA5
TFB5345BCD6C7F5A7B,lambert,DFNB35,ESRRB,1,ENSG00000119715,TF74670614304AAAA5
TFA8B0E170E34D3B1F,lambert,ERR2,ESRRB,1,ENSG00000119715,TF74670614304AAAA5
TFA4C75A15D965A763,lambert,ERRb,ESRRB,1,ENSG00000119715,TF74670614304AAAA5
TF1EA0C3C6BC776B62,lambert,ESRL2,ESRRB,1,ENSG00000119715,TF74670614304AAAA5
TF4B85880ED5153E53,lambert,NR3B2,ESRRB,1,ENSG00000119715,TF74670614304AAAA5
TF40B6EE2D93641209,lambert,ESRRG,ESRRG,1,ENSG00000196482,TF40B6EE2D93641209
TF0257A0EBC8A09BDF,lambert,estrogen related receptor gamma,ESRRG,1,ENSG00000196482,TF40B6EE2D93641209
TF51CA08B7763D61D5,lambert,ERR-gamma,ESRRG,1,ENSG00000196482,TF40B6EE2D93641209
TF3B51E9849DB88CE2,lambert,ERR3,ESRRG,1,ENSG00000196482,TF40B6EE2D93641209
TF7E002EDE31688865,lambert,ERRg,ESRRG,1,ENSG00000196482,TF40B6EE2D93641209
TF6AFAC8715BA354AB,lambert,ERRgamma,ESRRG,1,ENSG00000196482,TF40B6EE2D93641209
TF8AA1FE37090E53AA,lambert,NR3B3,ESRRG,1,ENSG00000196482,TF40B6EE2D93641209
TFFFC629079AB95D8C,lambert,ESX1,ESX1,1,ENSG00000123576,TFFFC629079AB95D8C
TF67DDDB8631D13606,lambert,ESX homeobox 1,ESX1,1,ENSG00000123576,TFFFC629079AB95D8C
TF5A5DF1E99DC5E959,lambert,ESX1L,ESX1,1,ENSG00000123576,TFFFC629079AB95D8C
TF7D9318991752B32D,lambert,ESXR1,ESX1,1,ENSG00000123576,TFFFC629079AB95D8C
TF635E25DABF432D46,lambert,ETS1,ETS1,1,ENSG00000134954,TF635E25DABF432D46
TF8626F5A977DF54D1,lambert,"ETS proto-oncogene 1, transcription factor",ETS1,1,ENSG00000134954,TF635E25DABF432D46
TF9AE7824EEDD271DA,lambert,ETS-1,ETS1,1,ENSG00000134954,TF635E25DABF432D46
TFFEDD701FD53213FE,lambert,EWSR2,ETS1,1,ENSG00000134954,TF635E25DABF432D46
TFD753AED9D15B56EA,lambert,c-ets-1,ETS1,1,ENSG00000134954,TF635E25DABF432D46
TFE291662D301C6ABF,lambert,p54,ETS1,1,ENSG00000134954,TF635E25DABF432D46
TF042BF07DE517E5F4,lambert,ETS2,ETS2,1,ENSG00000157557,TF042BF07DE517E5F4
TFF7714306C693496B,lambert,"ETS proto-oncogene 2, transcription factor",ETS2,1,ENSG00000157557,TF042BF07DE517E5F4
TF767C6B5405BF19AF,lambert,ETS2IT1,ETS2,1,ENSG00000157557,TF042BF07DE517E5F4
TFFB584A64E6BFBC30,lambert,ETV1,ETV1,1,ENSG00000006468,TFFB584A64E6BFBC30
TF05A3479F5EF41911,lambert,ETS variant 1,ETV1,1,ENSG00000006468,TFFB584A64E6BFBC30
TF3715D684F6688491,lambert,ER81,ETV1,1,ENSG00000006468,TFFB584A64E6BFBC30
TFE5294D56EE210954,lambert,ETV2,ETV2,1,ENSG00000105672,TFE5294D56EE210954
TFB0BE24537E9E6CC3,lambert,ETS variant 2,ETV2,1,ENSG00000105672,TFE5294D56EE210954
TFB578783214EC0DF1,lambert,ER71,ETV2,1,ENSG00000105672,TFE5294D56EE210954
TF167E17E23ED22B1D,lambert,ETSRP71,ETV2,1,ENSG00000105672,TFE5294D56EE210954
TF65401D564A3468FD,lambert,ETV3,ETV3,1,ENSG00000117036,TF65401D564A3468FD
TF05A952A323F2A34C,lambert,ETS variant 3,ETV3,1,ENSG00000117036,TF65401D564A3468FD
TFC38EDFD2F0D82F41,lambert,METS,ETV3,1,ENSG00000117036,TF65401D564A3468FD
TFFCECEAB9D402D858,lambert,PE-1,ETV3,1,ENSG00000117036,TF65401D564A3468FD
TFED8629BACBCEA8FF,lambert,PE1,ETV3,1,ENSG00000117036,TF65401D564A3468FD
TFB63C485D3E8DF5DC,lambert,ETV3L,ETV3L,1,ENSG00000253831,TFB63C485D3E8DF5DC
TF2A5B628906577926,lambert,ETS variant 3 like,ETV3L,1,ENSG00000253831,TFB63C485D3E8DF5DC
TFDA13BFBDDB215D6D,lambert,ETV4,ETV4,1,ENSG00000175832,TFDA13BFBDDB215D6D
TF8F1434BA73BD045A,lambert,ETS variant 4,ETV4,1,ENSG00000175832,TFDA13BFBDDB215D6D
TFB81CF2D23B19F049,lambert,E1A-F,ETV4,1,ENSG00000175832,TFDA13BFBDDB215D6D
TF55F9AD626A8D6045,lambert,E1AF,ETV4,1,ENSG00000175832,TFDA13BFBDDB215D6D
TF275B851F12079657,lambert,PEA3,ETV4,1,ENSG00000175832,TFDA13BFBDDB215D6D
TF16BC11E32D79A8E8,lambert,PEAS3,ETV4,1,ENSG00000175832,TFDA13BFBDDB215D6D
TF21A1413CB2AE09A6,lambert,ETV5,ETV5,1,ENSG00000244405,TF21A1413CB2AE09A6
TFF655852477D7322A,lambert,ETS variant 5,ETV5,1,ENSG00000244405,TF21A1413CB2AE09A6
TF75DAA98482C33BCB,lambert,ERM,ETV5,1,ENSG00000244405,TF21A1413CB2AE09A6
TF5121B7C4B80B72EC,lambert,ETV6,ETV6,1,ENSG00000139083,TF5121B7C4B80B72EC
TF8CD6BFA05CEDB8A7,lambert,ETS variant 6,ETV6,1,ENSG00000139083,TF5121B7C4B80B72EC
TFBEDB4F430794554B,lambert,TEL,ETV6,1,ENSG00000139083,TF5121B7C4B80B72EC
TFE04470F8FC1E1230,lambert,TEL/ABL,ETV6,1,ENSG00000139083,TF5121B7C4B80B72EC
TF0A543096F3827DD5,lambert,THC5,ETV6,1,ENSG00000139083,TF5121B7C4B80B72EC
TF799DA8BE247B329F,lambert,ETV7,ETV7,1,ENSG00000010030,TF799DA8BE247B329F
TFAE163A937765508C,lambert,ETS variant 7,ETV7,1,ENSG00000010030,TF799DA8BE247B329F
TF41E1A09D628621FA,lambert,TEL-2,ETV7,1,ENSG00000010030,TF799DA8BE247B329F
TFA889794A5BB7F76A,lambert,TEL2,ETV7,1,ENSG00000010030,TF799DA8BE247B329F
TF6410139122CBB1E3,lambert,TELB,ETV7,1,ENSG00000010030,TF799DA8BE247B329F
TF4046C5EB5CAA0EEA,lambert,EVX1,EVX1,1,ENSG00000106038,TF4046C5EB5CAA0EEA
TF1A0F75973C5432F0,lambert,even-skipped homeobox 1,EVX1,1,ENSG00000106038,TF4046C5EB5CAA0EEA
TF458172B2F8BFA8E8,lambert,EVX-1,EVX1,1,ENSG00000106038,TF4046C5EB5CAA0EEA
TF58388A03264216B3,lambert,EVX2,EVX2,1,ENSG00000174279,TF58388A03264216B3
TFE1D471EC94475F59,lambert,even-skipped homeobox 2,EVX2,1,ENSG00000174279,TF58388A03264216B3
TF928B63A41FA3742F,lambert,EVX-2,EVX2,1,ENSG00000174279,TF58388A03264216B3
TF9237604475898212,lambert,FAM170A,FAM170A,1,ENSG00000164334,TF9237604475898212
TF86FA689D88021322,lambert,family with sequence similarity 170 member A,FAM170A,1,ENSG00000164334,TF9237604475898212
TFAF72B58671EB0314,lambert,ZNFD,FAM170A,1,ENSG00000164334,TF9237604475898212
TFE7CDF64FA07B10F9,lambert,FAM200B,FAM200B,1,ENSG00000237765,TFE7CDF64FA07B10F9
TF8F0776BEE0340238,lambert,family with sequence similarity 200 member B,FAM200B,1,ENSG00000237765,TFE7CDF64FA07B10F9
TF3FB182BEFEEA6985,lambert,C4orf53,FAM200B,1,ENSG00000237765,TFE7CDF64FA07B10F9
TFA31A83CB2F797621,lambert,FBXL19,FBXL19,1,ENSG00000099364,TFA31A83CB2F797621
TF9E32E9CF6472B80B,lambert,F-box and leucine rich repeat protein 19,FBXL19,1,ENSG00000099364,TFA31A83CB2F797621
